Student_ID;gender;measurement_code;height_m;weight_kg;age
EXT_07006;male;9431.25;1.6266005816849884;72.70264864985892;50
EXT_07007;female;7612.499999999999;1.9981210493085104;104.03836326514056;26
EXT_07008;female;7837.499999999999;1.922553649502706;98.04399377348008;41
EXT_07009;female;4650.0;1.58003808124668;57.17435743375891;36
EXT_07010;female;6937.5;1.804733881683311;89.13323764845984;34
EXT_07011;female;11100.0;1.7178853239546117;62.29346608603234;35
EXT_07012;male;10668.75;1.7665216439442917;80.85187588902166;18
EXT_07013;female;10500.0;1.9869890475436225;95.35976785648312;37
EXT_07014;female;9993.75;1.806922972503862;89.28861146105324;43
EXT_07015;female;11681.25;1.631246459252411;52.98733564516589;34
EXT_07016;male;11943.75;1.7268828196142036;58.60264137343702;35
EXT_07017;male;6656.25;1.5745478393357168;66.54940892164417;29
EXT_07018;male;8850.0;1.5115731255135318;57.06442491625474;48
EXT_07019;female;6750.0;1.9217384675855231;73.05673194261584;47
EXT_07020;male;11625.0;1.6600498834158872;59.40510934380789;26
EXT_07021;male;10256.25;1.6750932621659804;77.2593732640722;48
EXT_07022;male;7125.0;1.9927596784514328;102.51646232946736;56
EXT_07023;male;8456.25;1.9449181970441551;104.08332079154434;30
EXT_07024;male;11025.0;1.825562872476162;81.42861482285208;39
EXT_07025;male;9862.5;1.5800358174772864;70.8848077295809;37
EXT_07026;female;2812.5;1.9113287342402137;100.7239732522504;44
EXT_07027;male;9412.5;1.7198239585615829;55.14095005377737;46
EXT_07028;male;9937.5;1.7299709756469814;82.29267079814171;18
EXT_07029;female;12131.25;1.9483004790274887;92.03696327595036;54
EXT_07030;male;13481.25;1.7261519519184234;56.66064827917426;34
EXT_07031;female;13706.25;1.8219576042873984;61.20253352740361;18
EXT_07032;male;4893.75;1.768770071820173;87.01881682216954;25
EXT_07033;male;12787.5;1.871912385192566;77.0412307456014;33
EXT_07034;female;10125.0;1.5033981423732572;43.06494571571334;19
EXT_07035;male;10800.0;1.811860984639592;83.64497018419206;50
EXT_07036;female;9431.25;1.6518492345644733;68.24912749139712;38
EXT_07037;female;6843.75;1.8006039828023788;60.805916594557736;20
EXT_07038;female;12075.0;1.72782456049449;65.6374140755617;37
EXT_07039;male;6656.25;1.932727833369485;70.4755525528004;52
EXT_07040;female;4631.25;1.9155939780082225;89.45263779449593;40
EXT_07041;male;9600.0;1.634678459090247;71.72939394862708;29
EXT_07042;male;13987.5;1.64779269837006;56.95877208620717;24
EXT_07043;male;9881.25;1.868378172665712;87.0535626983507;36
EXT_07044;male;7293.75;1.5803577924457528;66.34163255695118;27
EXT_07045;male;8831.25;1.7362310569574453;81.3689293737694;18
EXT_07046;male;10425.0;1.8270873007370367;94.7222674755468;39
EXT_07047;male;12506.25;1.54300909378184;53.9922432455988;36
EXT_07048;female;8437.5;1.6462538475145316;67.83816909361596;30
EXT_07049;male;9281.25;1.568483317272118;66.956859123835;41
EXT_07050;female;6937.5;1.8011895918225886;60.84547474731227;35
EXT_07051;male;8343.75;1.9855362293139096;105.60403122841632;33
EXT_07052;male;8831.25;1.977959399981022;106.62664675690576;36
EXT_07053;female;10331.25;1.6541753700700774;52.85174765033607;18
EXT_07054;female;8962.5;1.5778462988779665;68.4562199985733;18
EXT_07055;male;9768.75;1.5874556119583183;47.21498192835193;48
EXT_07056;female;11512.5;1.5933731422986634;68.43480432578981;42
EXT_07057;male;8287.5;1.670623913813078;79.50655663713499;31
EXT_07058;female;5550.0;1.8739286094594805;80.29032482729714;33
EXT_07059;female;11925.0;1.6531836120505932;51.2568141850546;20
EXT_07060;female;4950.0;1.6960783276206144;70.77066855989769;51
EXT_07061;female;7275.0;1.6835317209381822;51.67353097276505;20
EXT_07062;female;9993.75;1.9073125280129584;100.30112266558676;58
EXT_07063;female;10668.75;1.6789839127798327;71.2996582205172;41
EXT_07064;male;11287.5;1.881634917800477;65.47592398967275;44
EXT_07065;female;9000.0;1.681117720826144;80.19175901521366;58
EXT_07066;female;2812.5;1.6773986448281943;78.3131256233589;36
EXT_07067;male;6468.75;1.9382104718022464;102.0333137706286;31
EXT_07068;female;8100.000000000001;1.612307805921926;73.81000163342276;22
EXT_07069;male;9375.0;1.9667811558013664;96.82613338454388;22
EXT_07070;female;4218.75;1.9243762333344216;97.26150907314808;23
EXT_07071;female;8193.75;1.759204010972602;87.9300542116401;39
EXT_07072;female;8137.5;1.941121900284473;70.45558255284747;40
EXT_07073;female;12375.0;1.7166093175889223;70.84304039594659;38
EXT_07074;male;3037.5;1.9339898133654512;103.96496447304328;37
EXT_07075;female;9862.5;1.530223461492635;62.899082782255256;27
EXT_07076;male;6675.0;1.5580267296922845;65.38690522057632;30
EXT_07077;male;13912.5;1.6826773215075708;52.62601407486264;34
EXT_07078;male;8418.75;1.6473958420037549;70.4164117189726;39
EXT_07079;female;6450.0;1.8067842351760648;59.94346129854146;27
EXT_07080;female;9581.25;1.860093339798784;63.339009117842814;48
EXT_07081;male;9900.0;1.8741876247140912;96.060075202723;29
EXT_07082;male;5681.25;1.963833854624288;70.81719434538277;28
EXT_07083;female;8568.75;1.5383099069648245;63.52141383245872;46
EXT_07084;female;9806.25;1.9176227738690013;99.12162252979736;26
EXT_07085;male;11625.0;1.8710830135500631;69.58304885652001;41
EXT_07086;female;2850.0;1.710058260979722;69.15621777135163;35
EXT_07087;female;9150.0;1.960635591309652;83.8710964780396;22
EXT_07088;female;6675.0;1.6080087889696075;49.31491537316896;41
EXT_07089;female;9487.5;1.852931030448128;89.21160493905745;26
EXT_07090;female;8512.5;1.9753840371402;83.89848475238011;22
EXT_07091;male;10500.0;1.8561970142364608;92.93751298082591;39
EXT_07092;female;7800.0;1.7416591107761268;78.8753430213715;26
EXT_07093;male;12787.5;1.5758808069565875;46.01867587532264;28
EXT_07094;male;5362.5;1.814360693512791;89.53324933926086;33
EXT_07095;female;11268.75;1.9725962097296543;82.9349804864759;18
EXT_07096;male;9168.75;1.7638694449709509;57.71089858598658;46
EXT_07097;female;4181.25;1.5271004044210166;53.36382936517378;18
EXT_07098;female;8456.25;1.9631015082812595;82.49846061260239;33
EXT_07099;female;6787.5;1.5369627882790424;46.42139201259008;31
EXT_07100;female;12768.75;1.8551592620955213;75.08980118702839;49
EXT_07101;female;10818.75;1.9838320990732103;95.86567426581144;25
EXT_07102;male;9900.0;1.6076009360086188;73.47623034455246;30
EXT_07103;male;12862.5;1.5668490211509356;45.44683771580157;44
EXT_07104;male;7143.75;1.6806248472868024;72.86365499207719;47
EXT_07105;male;7612.499999999999;1.7706581908210268;59.15160771498396;35
EXT_07106;male;6037.5;1.8087181899450344;80.66617374175996;26
EXT_07107;female;8475.0;1.7679679965645356;82.38564117371033;48
EXT_07108;female;9468.75;1.8087167602412388;78.1605099324378;36
EXT_07109;female;9656.25;1.8872801249572937;91.75140273495224;46
EXT_07110;female;8718.75;1.935678670616104;97.4274819471174;18
EXT_07111;male;11118.75;1.9736484816964293;82.22308490869167;35
EXT_07112;male;3225.0;1.6217213083827051;72.41451786500893;58
EXT_07113;male;7312.5;1.8657109736807165;81.47333927059925;33
EXT_07114;female;9150.0;1.9511101432701872;100.4093102827135;35
EXT_07115;female;9131.25;1.6437426815712577;59.0512696843022;30
EXT_07116;female;4031.25;1.688073655005245;76.0660258634278;34
EXT_07117;female;10593.75;1.8353029048606728;86.263817331275;33
EXT_07118;male;9656.25;1.6640517379209108;73.39927316211181;45
EXT_07119;female;6187.5;1.691627216816282;52.59932126568162;22
EXT_07120;male;9150.0;1.7591990953939844;77.23464558280158;27
EXT_07121;female;7556.250000000001;1.732518167110455;83.71265500602891;26
EXT_07122;female;8456.25;1.7220721011100597;78.99469035517852;37
EXT_07123;female;7987.5;1.6584778074792792;57.13468403510996;23
EXT_07124;female;7856.250000000001;1.5636215863715166;58.45867912209961;33
EXT_07125;female;7612.499999999999;1.7591827316676605;85.32650906404095;40
EXT_07126;male;8981.25;1.8506963831430363;75.56069847096134;32
EXT_07127;male;6750.0;1.6644165234405952;73.12096475021983;32
EXT_07128;female;9937.5;1.756044288349332;84.8495200930586;38
EXT_07129;male;5831.25;1.5745042717058255;61.17390690859049;42
EXT_07130;female;14062.5;1.852035017283502;63.56027588298283;26
EXT_07131;female;5531.25;1.925246289074388;67.23068459515171;46
EXT_07132;male;8831.25;1.929751487812449;102.25765223406184;32
EXT_07133;male;11775.0;1.98542709893385;106.91785089120754;31
EXT_07134;female;10593.75;1.5608114453400472;65.75737120090879;26
EXT_07135;female;7575.0;1.616064301051553;67.90976422015211;23
EXT_07136;female;5418.75;1.8311577622210635;82.74277002997844;33
EXT_07137;female;13125.0;1.5999570168966488;46.52701437622172;38
EXT_07138;male;7387.5;1.9783300442121063;100.01365623143;21
EXT_07139;female;9412.5;1.8601866063661017;94.82412715085536;33
EXT_07140;male;7106.25;1.623868082017558;68.22239764065887;27
EXT_07141;male;6806.25;1.819919882804886;75.35768381004685;42
EXT_07142;female;5081.25;1.5843141054425476;65.78334642851843;42
EXT_07143;female;10387.5;1.9577384406091656;103.74171804852617;47
EXT_07144;female;3056.25;1.6533343151565585;72.15048170722886;35
EXT_07145;female;9431.25;1.9738440129822352;110.25898849674677;25
EXT_07146;female;7725.0;1.5536259784117354;50.950342328130986;43
EXT_07147;male;8212.5;1.7743598027915248;83.62934408372546;32
EXT_07148;female;3037.5;1.955542565787024;100.00881850398862;22
EXT_07149;female;8100.000000000001;1.582135224727964;68.87564203329512;18
EXT_07150;male;12431.25;1.8075466829372009;78.42560658402557;42
EXT_07151;male;6656.25;1.924436610627874;74.64562852159216;56
EXT_07152;female;10856.25;1.9930883986418475;109.82230423234876;31
EXT_07153;male;8418.75;1.563528132678837;65.75815291189103;29
EXT_07154;female;5118.75;1.7150519503049413;54.72548404998388;37
EXT_07155;male;6187.5;1.6472284463770586;66.95549091342853;34
EXT_07156;female;8850.0;1.6393251702614091;64.20612685026413;32
EXT_07157;male;11362.5;1.7468847456863308;79.63438396610398;33
EXT_07158;female;9412.5;1.865250083945801;83.31781562756949;43
EXT_07159;male;7518.75;1.8147795279975736;84.34530470758655;55
EXT_07160;male;9300.0;1.8917400742544053;85.70115339878633;30
EXT_07161;male;13593.75;1.5816877869760515;53.46176107578015;48
EXT_07162;male;9487.5;1.5304295759023905;55.8718833444485;23
EXT_07163;female;9356.25;1.5142600124193242;62.10758235163728;36
EXT_07164;female;6825.0;1.6745668714691848;58.51050913904754;28
EXT_07165;female;13387.5;1.7007937927346606;53.873376590819504;20
EXT_07166;female;8625.0;1.844142335184004;90.20963672042528;30
EXT_07167;male;12543.75;1.7102943739261836;54.64085016469905;46
EXT_07168;male;11681.25;1.9542221763787049;75.83275827783234;33
EXT_07169;male;7237.5;1.8452178472724432;63.53843228497242;23
EXT_07170;male;6075.0;1.9615182985380533;69.64408207470356;18
EXT_07171;female;7462.5;1.7499917658024176;76.88595142762824;42
EXT_07172;female;8512.5;1.6260073668395263;69.68635440878246;29
EXT_07173;male;3037.5;1.8051935902434844;76.15187291503966;38
EXT_07174;male;9543.75;1.940435379599464;107.75386282189572;24
EXT_07175;female;7987.5;1.5111508524493218;61.554199222650254;32
EXT_07176;female;8100.000000000001;1.5563489302191629;64.70319021313627;40
EXT_07177;female;9956.25;1.6378176850080972;69.54986517727569;18
EXT_07178;female;11512.5;1.9986025719871503;98.04466409122604;35
EXT_07179;male;10368.75;1.9322677189897235;71.97638127760165;51
EXT_07180;female;5493.75;1.8887166062925431;66.03633558745807;23
EXT_07181;male;12262.5;1.8874890050681603;67.14841115102377;19
EXT_07182;female;3393.75;1.8464005993149544;93.23278456088129;28
EXT_07183;female;5587.5;1.883577436315255;66.2076480940975;25
EXT_07184;male;13406.25;1.7298967670415688;64.22973297925371;28
EXT_07185;male;9262.5;1.9051295652586435;99.3936679236522;36
EXT_07186;male;10312.5;1.9296114019508983;71.77862330772398;38
EXT_07187;female;8268.75;1.7336793636135903;73.71875623283621;33
EXT_07188;female;4162.5;1.870404682366372;93.77752723783748;43
EXT_07189;female;13893.75;1.99256353464125;71.86606189828746;21
EXT_07190;male;6656.25;1.8522599468138217;64.79339563985715;38
EXT_07191;male;10387.5;1.62651577176607;65.38108382929752;35
EXT_07192;female;7893.75;1.778532966341959;85.32312358384638;24
EXT_07193;male;9525.0;1.5007236102604995;53.89224480033303;35
EXT_07194;female;4368.75;1.7875302867294074;89.29232373957304;25
EXT_07195;male;7237.5;1.8244709679761664;81.39341573538881;34
EXT_07196;male;8250.0;1.8296995399526856;89.86530231902074;34
EXT_07197;female;7912.499999999999;1.9347295514202023;93.7659206264549;32
EXT_07198;female;5906.25;1.93747499574514;92.6298037998906;23
EXT_07199;female;7218.75;1.5743842880952028;57.9697645708188;24
EXT_07200;male;8212.5;1.5915617298922589;62.317276413248656;25
EXT_07201;female;2681.25;1.971491392035568;107.81816541729371;34
EXT_07202;female;8568.75;1.7262332643844074;55.44137779455128;27
EXT_07203;female;9525.0;1.7795338638046188;75.83614577058383;43
EXT_07204;male;4218.75;1.723576712096754;67.86774288933624;37
EXT_07205;female;10406.25;1.7991530378480094;88.46189793051305;28
EXT_07206;male;8943.75;1.7309322295000849;77.23513839430657;31
EXT_07207;female;8531.25;1.6105738050553466;70.88940031716798;30
EXT_07208;female;8231.25;1.7240643497325798;80.17700887238819;31
EXT_07209;male;12168.75;1.874377309238093;65.95622818568307;23
EXT_07210;female;5700.0;1.7223564457030514;53.47479107676703;51
EXT_07211;male;7612.499999999999;1.6595697577670967;70.48347459202382;34
EXT_07212;female;3731.25;1.7979707978653523;85.80943832048645;34
EXT_07213;male;8400.0;1.857348044503311;94.85715818919007;47
EXT_07214;female;10443.75;1.7302912753473332;82.21129407325701;37
EXT_07215;male;8493.75;1.9426144921055863;99.46630297562444;32
EXT_07216;female;11681.25;1.675017985253139;51.67631987687269;29
EXT_07217;female;8943.75;1.5625368469647178;52.90469779244145;32
EXT_07218;female;11175.0;1.6945303548093262;74.34258360506463;31
EXT_07219;female;4725.0;1.5219235093554817;58.23799637429711;32
EXT_07220;female;11268.75;1.919219711598676;67.91133335250652;18
EXT_07221;male;7706.250000000001;1.9265864893233613;100.95180988595015;29
EXT_07222;male;4350.0;1.937111262342588;106.26348315177188;38
EXT_07223;female;5062.5;1.9615357678063825;70.65155015045922;31
EXT_07224;female;12300.0;1.7655429082026468;58.286280867970696;29
EXT_07225;female;13406.25;1.9954894079714336;73.71370190903325;29
EXT_07226;male;9056.25;1.9928299237791192;94.88263343901068;41
EXT_07227;female;8362.5;1.6596920584168426;72.80935528416482;43
EXT_07228;male;12525.0;1.6218001318282798;47.56042577026928;35
EXT_07229;male;11756.25;1.819072284186087;71.82601231119328;35
EXT_07230;female;6450.0;1.7732508569489416;82.35009114959324;32
EXT_07231;male;10106.25;1.6631269590205733;77.81288051847676;37
EXT_07232;male;12450.0;1.8070242203857665;60.813334809369934;18
EXT_07233;female;11493.75;1.846288689698453;88.76417193843497;30
EXT_07234;female;7162.5;1.6193994232511768;47.76263629624386;28
EXT_07235;male;10500.0;1.6609398254430603;66.58034245396752;30
EXT_07236;male;7650.0;1.7406468014896537;65.20028673552288;47
EXT_07237;male;12468.75;1.5536746080778236;43.82905579815274;35
EXT_07238;male;9637.5;1.638586586385257;49.25224059269398;28
EXT_07239;male;9900.0;1.6572730488016787;73.67468525709369;23
EXT_07240;male;4650.0;1.9881287198587103;90.37454621607516;18
EXT_07241;female;7743.75;1.5187643287659016;63.46864655354892;32
EXT_07242;female;2775.0;1.729651844106537;82.93292885496719;21
EXT_07243;male;10162.5;1.91091547329268;102.8631949440716;38
EXT_07244;female;8362.5;1.836301059112563;96.12094166785232;23
EXT_07245;male;7612.499999999999;1.6894333395720738;60.56701438472522;46
EXT_07246;female;11287.5;1.944998741290566;98.86261130075378;43
EXT_07247;male;4762.5;1.7722306660745843;86.01024374559886;36
EXT_07248;male;8643.75;1.8014481697232032;80.68583763536068;34
EXT_07249;female;5193.75;1.6811464991582432;75.8125797038028;35
EXT_07250;female;6562.5;1.7165380512933963;79.313399482499;26
EXT_07251;female;9168.75;1.659550236621628;78.9190557794638;43
EXT_07252;female;9975.0;1.8390301883938376;90.97371348766583;33
EXT_07253;male;8606.25;1.7081098403788135;69.81623629257977;34
EXT_07254;female;13631.25;1.6964752180892029;53.492615655595024;31
EXT_07255;female;3900.0;1.5466069629463493;63.62761216654672;32
EXT_07256;male;7518.75;1.7280331046334585;70.56191449963399;25
EXT_07257;male;6787.5;1.6902830664736082;74.5040726404327;36
EXT_07258;female;8812.5;1.771434069989107;75.08874226011665;29
EXT_07259;female;13950.0;1.5558375913246651;47.7042084837007;37
EXT_07260;female;8831.25;1.640760599207465;76.28720990125699;43
EXT_07261;female;8250.0;1.8367104001234351;89.92512644507052;24
EXT_07262;male;9018.75;1.841629381829798;97.05970107700138;52
EXT_07263;female;9018.75;1.548037987819178;62.71581590352704;38
EXT_07264;female;6750.0;1.8300013022873;88.51868451590468;20
EXT_07265;male;8493.75;1.9137689477834368;104.1284427110434;30
EXT_07266;female;4837.5;1.5343769532112437;65.52787967882821;37
EXT_07267;female;8418.75;1.8206146379322057;62.04110090609069;21
EXT_07268;male;6112.5;1.6938313616527032;51.66460186506339;37
EXT_07269;female;4443.75;1.8607385413670088;91.2585226806853;39
EXT_07270;female;7518.75;1.8938543654432096;91.11875578227814;31
EXT_07271;male;7143.75;1.824128477038911;91.74299585862856;35
EXT_07272;male;11550.0;1.6725899191478153;75.87894430845333;21
EXT_07273;female;4575.0;1.636898995700956;69.97238059153047;43
EXT_07274;female;4856.25;1.791217538444148;88.94187498239832;31
EXT_07275;female;7162.5;1.9841273074066648;73.53850259022708;43
EXT_07276;male;9731.25;1.8309588650789632;89.86380214169621;24
EXT_07277;male;9675.0;1.781265148778191;70.35315437874613;29
EXT_07278;male;7312.5;1.5983729004767262;47.67573723006359;49
EXT_07279;female;6431.25;1.7056613484116347;76.463720811329;42
EXT_07280;female;5175.0;1.6422519237567643;49.27131203049139;24
EXT_07281;female;10950.0;1.8856005145183168;87.20468464561337;33
EXT_07282;male;9018.75;1.9313090508797155;93.08629039377152;25
EXT_07283;female;8156.249999999999;1.727109603392456;62.29559172145403;25
EXT_07284;male;5006.25;1.7464350164238946;56.00594023149701;40
EXT_07285;male;7575.0;1.6192270581327248;49.2707529897365;31
EXT_07286;female;8550.0;1.9964072311277696;105.646807477891;36
EXT_07287;male;9037.5;1.7353529736579687;82.6367366102735;46
EXT_07288;female;8250.0;1.635799461790199;69.57850146644088;36
EXT_07289;female;7875.0;1.6775227185614896;58.55954930915908;49
EXT_07290;female;7837.499999999999;1.6080942869352377;69.70518158923826;43
EXT_07291;female;9693.75;1.746720850281283;76.37083181697149;44
EXT_07292;male;6375.0;1.73462247293527;79.53203424491434;39
EXT_07293;female;8062.5;1.8358526083420008;70.00936246151457;34
EXT_07294;female;8718.75;1.5486883645540022;66.0391185960952;64
EXT_07295;male;6525.0;1.7290691814620698;73.60644860741395;42
EXT_07296;male;6093.75;1.9842053943455755;96.78428700721618;25
EXT_07297;female;7406.25;1.7400867209297948;77.9411334130545;40
EXT_07298;female;5100.0;1.7469235073707807;83.00129466351822;32
EXT_07299;male;7368.75;1.5825743560549872;64.00148627263691;45
EXT_07300;female;9318.75;1.8728608976316643;65.12880997932287;30
EXT_07301;female;11831.25;1.9821663004445664;72.43909951053666;18
EXT_07302;male;2981.25;1.9861299008708555;104.56188612825868;52
EXT_07303;male;13875.0;1.931442033420255;69.54559262401577;30
EXT_07304;female;3918.749999999999;1.5217062664274097;65.92078021788596;27
EXT_07305;male;9281.25;1.5405796245623575;59.23119180014764;18
EXT_07306;female;13125.0;1.6162418758664263;49.13804730846864;18
EXT_07307;male;8681.25;1.851670477259466;91.26788420557054;33
EXT_07308;female;9168.75;1.8540860443226408;98.31293791681712;61
EXT_07309;female;10537.5;1.766876660296893;81.23427298606009;25
EXT_07310;female;13912.5;1.97131539818916;70.05114779267498;42
EXT_07311;male;9712.5;1.5842995242170184;68.68911517931893;36
EXT_07312;male;11456.25;1.5444877679346691;64.34456263809965;29
EXT_07313;female;2775.0;1.9318948114825016;103.04266919498612;33
EXT_07314;male;7200.0;1.624143739815423;72.77884081490782;23
EXT_07315;male;3843.749999999999;1.5548680993387518;68.6897656372065;47
STU_0023;male;13312.5;1.7537676293669278;55.50050561562093;18
EXT_07317;male;4687.5;1.8018009601106189;85.08382639907845;18
EXT_07318;female;9056.25;1.80841829538424;71.17040270937818;32
EXT_07319;male;4050.000000000001;1.6791838161661992;75.16162598355696;48
EXT_07320;female;2850.0;1.9366706538022995;93.53378799067625;39
EXT_07321;female;12918.75;1.768305161648351;57.82629103234891;42
EXT_07322;female;4706.25;1.6150422459287377;71.23457874599062;41
EXT_07323;female;10218.75;1.660432522511985;69.01173954233104;23
EXT_07324;female;8850.0;1.8466985131362672;85.49096683709658;20
EXT_07325;male;11456.25;1.6551816879420396;67.65478444652106;28
EXT_07326;female;7781.250000000001;1.9603854248180377;105.74537714915648;39
EXT_07327;female;9543.75;1.936661457930404;106.49438772108977;31
EXT_07328;male;10875.0;1.8206130717772124;66.93244979427027;19
EXT_07329;female;4800.0;1.6150002262742;70.35388459595447;40
EXT_07330;male;9262.5;1.9272928844047408;92.69954615197258;21
EXT_07331;male;3918.749999999999;1.779920547791996;83.97680407856065;51
EXT_07332;female;8475.0;1.6025698202410037;73.78464105006202;45
EXT_07333;female;8400.0;1.7696152636682416;83.70917442579649;44
EXT_07334;male;6318.75;1.9840187612525129;71.39807338910771;40
EXT_07335;female;13106.25;1.923110485299237;66.87434519235049;32
EXT_07336;male;9562.5;1.9636328163157049;102.49464527699062;34
EXT_07337;female;4575.0;1.9947740596474384;104.2847510455737;36
EXT_07338;male;7631.250000000001;1.9132713280361884;86.77416882955895;36
EXT_07339;female;8025.000000000001;1.9575853144727315;72.1568627437139;53
EXT_07340;female;7500.0;1.5969479571916894;60.548416640303984;29
EXT_07341;female;11756.25;1.9210338824937547;70.31466876543232;41
EXT_07342;female;10725.0;1.5250094104510932;62.86215890552565;45
EXT_07343;female;5043.75;1.88736179665228;93.4228563559162;32
EXT_07344;male;4837.5;1.9728873585042304;106.58946052342982;29
EXT_07345;male;8831.25;1.6940665405011246;78.2689484630577;27
EXT_07346;male;10743.75;1.634818082608338;69.14556866869495;24
EXT_07347;male;6825.0;1.7388318211274534;68.90499460725668;36
EXT_07348;female;10762.5;1.8192932751172264;66.34082440370167;51
EXT_07349;female;12637.5;1.5338010156395523;43.76965205519205;45
EXT_07350;male;13500.0;1.9841183429848204;72.94953538313347;39
EXT_07351;male;4256.25;1.6201604776463028;60.06588357395441;36
EXT_07352;female;11793.75;1.9744001253981505;71.79975603735656;35
EXT_07353;female;8925.0;1.6053524819336016;72.93385247343059;26
EXT_07354;female;9825.0;1.9796192923252376;93.84844781216049;30
EXT_07355;male;6825.0;1.8570435113425088;93.53765745175674;47
EXT_07356;female;5587.5;1.941961270980631;92.70704362328408;36
EXT_07357;male;7125.0;1.6284413291791056;48.297490040737486;31
EXT_07358;male;9825.0;1.5339222432756152;43.95238073005658;36
EXT_07359;male;7462.5;1.663959775685725;65.68483022871318;35
EXT_07360;male;5400.0;1.9323614828372977;68.0772926291037;32
EXT_07361;female;5362.5;1.7589101493266035;57.15566935286469;30
EXT_07362;female;10368.75;1.5514212960787384;67.48634430126792;33
EXT_07363;male;7481.25;1.852041517950315;81.43717516313347;43
EXT_07364;male;9412.5;1.9992804032928144;109.90841426186076;19
EXT_07365;female;7612.499999999999;1.6998597754872138;79.29096507222775;39
EXT_07366;male;12056.25;1.72493234768071;72.58769803715421;48
EXT_07367;male;8175.000000000001;1.7317470219002862;85.43079667784454;51
EXT_07368;male;2925.0;1.9733836427484448;97.11359415240234;35
EXT_07369;male;11512.5;1.9990759440275008;75.32262836225432;56
EXT_07370;male;7162.5;1.8987608955248831;65.7977185702088;28
EXT_07371;female;5643.75;1.7043979091712975;52.582529767828376;53
EXT_07372;female;10875.0;1.882274867984501;71.47687496147738;33
EXT_07373;female;4162.5;1.618435279487241;74.56780417671388;48
EXT_07374;male;10743.75;1.946397969794943;102.61409089150162;41
EXT_07375;female;7068.75;1.9561272805505776;104.8576323778343;43
EXT_07376;female;9506.25;1.7229513531883742;84.89789758112462;34
EXT_07377;female;7181.25;1.889547627906498;92.1053969897912;31
EXT_07378;female;9675.0;1.544020503852158;52.994256284232016;24
EXT_07379;female;6675.0;1.7455339748267893;81.674075532797;47
EXT_07380;male;9768.75;1.6219817407092816;65.65595060345454;18
EXT_07381;female;13875.0;1.5388673176240808;50.03117138173384;42
EXT_07382;female;9075.0;1.5659259948216984;64.54003165167461;38
EXT_07383;female;7818.75;1.9584719460847544;80.24693363449178;41
EXT_07384;female;10125.0;1.5455330910410905;64.52093062896722;36
EXT_07385;male;7200.0;1.6932398749937292;70.10553937766811;39
EXT_07386;female;8493.75;1.804285862153008;84.89298888085652;33
EXT_07387;male;6056.25;1.700286875388386;52.383179231496776;29
EXT_07388;male;5231.25;1.7276592050309645;80.95776069701209;38
EXT_07389;male;8043.75;1.9333593640782245;80.22706693970044;35
EXT_07390;male;11662.5;1.5798710817117387;49.65564426076411;26
EXT_07391;female;12600.0;1.7828036537146783;59.72837859722164;38
EXT_07392;female;6787.5;1.8206834096126512;86.1953462882305;23
EXT_07393;female;7237.5;1.876779292369563;82.11390484388785;47
EXT_07394;female;8662.5;1.5736012305489546;61.65882384998725;44
EXT_07395;male;11268.75;1.520172879366184;42.77946300582871;26
EXT_07396;male;11906.25;1.5782539495402284;65.8394089142027;39
EXT_07397;male;11062.5;1.546147234069403;48.27286816146056;40
EXT_07398;male;4218.75;1.9113071592568391;103.99720174797584;33
EXT_07399;female;13593.75;1.5529890990276127;45.05183950869109;45
EXT_07400;female;10593.75;1.9667275526249264;106.28617805715469;44
EXT_07401;male;4575.0;1.5589531559101422;63.55794992374351;35
EXT_07402;female;5606.25;1.6256543619626231;48.52724754901206;33
EXT_07403;female;8831.25;1.811606839100472;70.86983978394389;23
EXT_07404;male;8287.5;1.8579347717916177;86.34102822170254;30
EXT_07405;male;9543.75;1.608881309274509;66.5821273172605;33
EXT_07406;female;7931.250000000001;1.8846156017707187;94.01369634698798;34
EXT_07407;female;13631.25;1.6159669026316674;48.63353019881286;29
EXT_07408;female;8325.0;1.9276680651511573;98.84397641153303;35
EXT_07409;male;11643.75;1.8522345669146345;68.18821337277728;32
EXT_07410;male;10068.75;1.896268613057161;86.51497570780315;18
EXT_07411;female;11681.25;1.5216324403257748;46.01896628130796;44
EXT_07412;female;9618.75;1.7233443608723324;81.33057053231482;32
EXT_07413;female;6187.5;1.6230393024761085;64.8558562077768;39
EXT_07414;female;6731.25;1.549505824840775;49.96286464920403;38
EXT_07415;female;2681.25;1.8969775423577957;99.14986175733785;56
EXT_07416;female;13368.75;1.882237904415053;64.06194216490599;18
EXT_07417;male;11906.25;1.8160825824199625;71.77493793188799;41
EXT_07418;female;4837.5;1.611301818270619;70.27452092121354;37
EXT_07419;male;12412.5;1.5646703161092488;45.86932336938525;42
EXT_07420;male;10518.75;1.868634841562852;87.99065444864462;41
EXT_07421;male;7237.5;1.8009238150236149;75.54971833069345;40
EXT_07422;male;10031.25;1.8587684317563136;89.83912743564518;40
EXT_07423;female;6581.25;1.851482831772321;92.27394176744032;28
EXT_07424;female;4331.25;1.593522581834964;58.01210379105313;59
EXT_07425;female;4406.25;1.8485831271451751;95.11301565073028;46
EXT_07426;female;5418.75;1.85377641557011;84.67110245792112;49
EXT_07427;female;9787.5;1.6686010175844763;76.08955568477369;34
EXT_07428;male;9393.75;1.5122134414703166;62.40970327463148;27
EXT_07429;male;7725.0;1.6919649941942383;53.90375166708603;21
EXT_07430;male;7818.75;1.9709872160717952;104.71518389178674;35
